year,state,gender,false,true,total,%
1915,NY,M,57286,21087,78373,26.905949753103748
1915,OH,F,37548,8096,45644,17.737271054245905
1915,OH,M,31225,8120,39345,20.63794637183886
1915,OK,F,14777,2028,16805,12.067836953287712
1915,OK,M,12616,2558,15174,16.857783049953866
1915,OR,F,4100,580,4680,12.393162393162394
1915,OR,M,3574,711,4285,16.59276546091015
1915,PA,F,69876,17368,87244,19.90738618128467
1915,PA,M,50592,21750,72342,30.065522103342456
1915,RI,F,3788,740,4528,16.342756183745582
1915,RI,M,2684,1124,3808,29.516806722689076
1915,SC,F,14879,2600,17479,14.874992848561131
1915,SC,M,10651,4481,15132,29.612741210679356
1915,SD,F,4502,558,5060,11.027667984189723
1915,SD,M,4004,600,4604,13.032145960034752
1915,TN,F,18192,3245,21437,15.137379297476325
1915,TN,M,13188,4422,17610,25.110732538330495
1915,TX,F,38418,4699,43117,10.898253589071597
1915,TX,M,29977,7075,37052,19.094785706574545
1915,UT,F,3449,583,4032,14.459325396825399
1915,UT,M,3088,580,3668,15.812431842966193
1915,VA,F,19777,3217,22994,13.99060624510742
1915,VA,M,13697,4364,18061,24.162560212612814
1915,VT,F,2144,312,2456,12.703583061889251
1915,VT,M,1646,319,1965,16.23409669211196
1915,WA,F,6861,957,7818,12.240982348426707
1915,WA,M,6168,1175,7343,16.00163420945118
1915,WI,F,18844,2341,21185,11.050271418456454
1915,WI,M,16190,2881,19071,15.106706517749464
1915,WV,F,12457,2338,14795,15.802636025684352
1915,WV,M,8788,2344,11132,21.056413941789437
1915,WY,F,771,152,923,16.468039003250272
1915,WY,M,705,218,923,23.61863488624052
1916,AK,F,109,39,148,26.351351351351347
1916,AK,M,115,57,172,33.13953488372093
1916,AL,F,22361,3492,25853,13.507136502533553
1916,AL,M,16111,5088,21199,24.001132128874005
1916,AR,F,14260,2133,16393,13.011651314585492
1916,AR,M,10872,2846,13718,20.746464499198133
1916,AZ,F,2052,313,2365,13.234672304439746
1916,AZ,M,1929,508,2437,20.845301600328273
1916,CA,F,17251,2303,19554,11.777641403293444
1916,CA,M,14609,3351,17960,18.65812917594655
1916,CO,F,5736,1058,6794,15.57256402708272
1916,CO,M,4957,1256,6213,20.215676806695637
1916,CT,F,10920,2155,13075,16.481835564053537
1916,CT,M,8003,3505,11508,30.457073340285017
1916,DC,F,1884,423,2307,18.33550065019506
1916,DC,M,1427,603,2030,29.704433497536947
1916,DE,F,1353,265,1618,16.378244746600743
1916,DE,M,984,449,1433,31.332868108862527
1916,FL,F,7531,1152,8683,13.267303927214098
1916,FL,M,5616,1912,7528,25.398512221041447
1916,GA,F,27118,4226,31344,13.482644206227668
1916,GA,M,19496,6672,26168,25.49678997248548
1916,HI,F,2065,203,2268,8.950617283950617
1916,HI,M,1450,394,1844,21.36659436008677
1916,IA,F,18047,2650,20697,12.803787988597382
1916,IA,M,15519,2540,18059,14.065009136718535
1916,ID,F,3098,500,3598,13.896609227348527
1916,ID,M,2749,487,3236,15.049443757725586
1916,IL,F,49944,7980,57924,13.776672881707064
1916,IL,M,39696,10024,49720,20.1609010458568
1916,IN,F,19147,4562,23709,19.241638196465477
1916,IN,M,16423,3934,20357,19.32504789507295
1916,KS,F,12825,1972,14797,13.327025748462527
1916,KS,M,11209,1984,13193,15.038277874630484
1916,KY,F,20253,3796,24049,15.784440101459522
1916,KY,M,15493,4237,19730,21.474911302584896
1916,LA,F,15791,1942,17733,10.951333671685557
1916,LA,M,11572,3277,14849,22.068826183581386
1916,MA,F,28037,5232,33269,15.72635185908804
1916,MA,M,20909,8150,29059,28.046388382256787
1916,MD,F,9916,2129,12045,17.67538397675384
1916,MD,M,7550,2666,10216,26.09631949882537
1916,ME,F,5046,672,5718,11.752360965372507
1916,ME,M,3992,740,4732,15.638207945900254
1916,MI,F,28342,3927,32269,12.169574514239672
1916,MI,M,22738,4846,27584,17.568155452436194
1916,MN,F,19300,2349,21649,10.850385699108504
1916,MN,M,16164,2663,18827,14.144579593137516
1916,MO,F,24770,4075,28845,14.127231755936903
1916,MO,M,20136,4491,24627,18.236082348641737
1916,MS,F,15687,2319,18006,12.87904031989337
1916,MS,M,12522,3704,16226,22.827560705041293
1916,MT,F,4493,627,5120,12.24609375
1916,MT,M,3897,844,4741,17.80215144484286
1916,NC,F,26068,4466,30534,14.62631820265933
1916,NC,M,18644,6523,25167,25.91886200182779
1916,ND,F,6624,876,7500,11.68
1916,ND,M,5631,1070,6701,15.96776600507387
1916,NE,F,9911,1350,11261,11.98827812805257
1916,NE,M,9020,1395,10415,13.394143062890063
1916,NH,F,2617,368,2985,12.328308207705192
1916,NH,M,2067,516,2583,19.97677119628339
1916,NJ,F,24301,4403,28704,15.339325529542922
1916,NJ,M,16809,7433,24242,30.66166157907763
1916,NM,F,2586,411,2997,13.713713713713712
1916,NM,M,2127,593,2720,21.801470588235293
1916,NV,F,221,55,276,19.92753623188406
1916,NV,M,195,95,290,32.758620689655174
1916,NY,F,80719,13254,93973,14.104051163632105
1916,NY,M,58849,21465,80314,26.726349079861546
1916,OH,F,39806,8177,47983,17.041452180980766
1916,OH,M,32066,8555,40621,21.060535191157285
1916,OK,F,16184,2153,18337,11.74128810601516
1916,OK,M,12962,2612,15574,16.771542314113265
1916,OR,F,4300,562,4862,11.559029206088029
1916,OR,M,3749,686,4435,15.467869222096956
1916,PA,F,72016,17242,89258,19.317036007976878
1916,PA,M,51395,22016,73411,29.990055986160115
1916,RI,F,4155,786,4941,15.907710989678204
1916,RI,M,2997,1119,4116,27.1865889212828
1916,SC,F,16401,2826,19227,14.698080823841472
1916,SC,M,12044,4741,16785,28.24545725350015
1916,SD,F,5168,672,5840,11.506849315068493
1916,SD,M,4379,735,5114,14.372311302307391
1916,TN,F,19563,3542,23105,15.330015148236312
1916,TN,M,14148,4565,18713,24.39480575001336
1916,TX,F,39992,5051,45043,11.21372910330129
1916,TX,M,31000,7310,38310,19.081179848603497
1916,UT,F,3884,573,4457,12.85618128786179
1916,UT,M,3333,624,3957,15.769522365428355
1916,VA,F,20816,3454,24270,14.2315615986815
1916,VA,M,13970,4499,18469,24.359737939249555
1916,VT,F,2053,339,2392,14.172240802675585
1916,VT,M,1713,343,2056,16.682879377431906
1916,WA,F,7415,971,8386,11.578821845933698
1916,WA,M,6285,1187,7472,15.885974304068522
1916,WI,F,20973,2553,23526,10.85182351440959
1916,WI,M,17140,2952,20092,14.692414891499103
1916,WV,F,12787,2401,15188,15.808533052409798
1916,WV,M,8857,2343,11200,20.919642857142858
1916,WY,F,885,211,1096,19.251824817518248
1916,WY,M,795,229,1024,22.36328125
1917,AK,F,81,33,114,28.947368421052634
1917,AK,M,95,67,162,41.358024691358025
1917,AL,F,21385,3486,24871,14.016324233042498
1917,AL,M,15276,5001,20277,24.663411747299897
1917,AR,F,15732,2270,18002,12.609710032218644
1917,AR,M,11785,3068,14853,20.65575977916919
1917,AZ,F,2428,393,2821,13.931230060262317
1917,AZ,M,2104,591,2695,21.929499072356215
1917,CA,F,18449,2417,20866,11.58343717051663
1917,CA,M,15649,3411,19060,17.896117523609654
1917,CO,F,6293,1046,7339,14.252622973157106
1917,CO,M,5421,1311,6732,19.474153297682708
1917,CT,F,12113,2315,14428,16.04518990851123
1917,CT,M,8932,3720,12652,29.402466013278534
1917,DC,F,2113,443,2556,17.33176838810642
1917,DC,M,1505,671,2176,30.83639705882353
1917,DE,F,1483,309,1792,17.243303571428573
1917,DE,M,966,468,1434,32.63598326359833
1917,FL,F,7675,1238,8913,13.889823852799282
1917,FL,M,5806,2015,7821,25.763968801943488
1917,GA,F,26877,4360,31237,13.957806447482152
1917,GA,M,19680,6536,26216,24.931339639914558
1917,HI,F,2447,208,2655,7.834274952919021
1917,HI,M,1668,412,2080,19.807692307692307
1917,IA,F,17900,2731,20631,13.237361252484126
1917,IA,M,15964,2550,18514,13.773360700010803
1917,ID,F,3282,483,3765,12.828685258964143
1917,ID,M,2922,514,3436,14.959254947613504
1917,IL,F,50204,8029,58233,13.787714869575671
1917,IL,M,40058,9999,50057,19.97522823980662
1917,IN,F,19720,4560,24280,18.780889621087315
1917,IN,M,17121,3991,21112,18.90394088669951
1917,KS,F,12954,2009,14963,13.426451914722984
1917,KS,M,11594,2106,13700,15.372262773722628
1917,KY,F,20829,3931,24760,15.876413570274636
1917,KY,M,15434,4482,19916,22.504518979714803
1917,LA,F,16791,1973,18764,10.514815604348753
1917,LA,M,11724,3439,15163,22.68020840203126
1917,MA,F,29704,5472,35176,15.556060950648169
1917,MA,M,22243,8144,30387,26.80093461019515
1917,MD,F,10589,2145,12734,16.844667818438825
1917,MD,M,7953,2648,10601,24.978775587208755
1917,ME,F,5420,635,6055,10.487200660611066
1917,ME,M,4376,851,5227,16.280849435622727
1917,MI,F,29894,4275,34169,12.51134068892856
1917,MI,M,24268,5103,29371,17.37428075312383
1917,MN,F,19322,2259,21581,10.467540892451693
1917,MN,M,16221,2718,18939,14.351338507840964
1917,MO,F,24417,4150,28567,14.527251724017223
1917,MO,M,19966,4509,24475,18.42288049029622
1917,MS,F,15284,2313,17597,13.14428595783372
1917,MS,M,12361,3668,16029,22.88352361345062
1917,MT,F,5194,746,5940,12.558922558922559
1917,MT,M,4386,1015,5401,18.7928161451583
1917,NC,F,26955,4546,31501,14.431287895622361
1917,NC,M,19610,6873,26483,25.952497828795828
1917,ND,F,6951,821,7772,10.563561502830675
1917,ND,M,5639,985,6624,14.870169082125603
1917,NE,F,10449,1358,11807,11.501651562632336
1917,NE,M,9361,1456,10817,13.460293981695479
1917,NH,F,2752,368,3120,11.794871794871794
1917,NH,M,2216,511,2727,18.73854052071874
1917,NJ,F,25351,4524,29875,15.143096234309624
1917,NJ,M,18221,7868,26089,30.15830426616582
1917,NM,F,2766,427,3193,13.373003445036016
1917,NM,M,2368,654,3022,21.641297154202515
1917,NV,F,183,67,250,26.8
1917,NV,M,260,99,359,27.57660167130919
1917,NY,F,83536,13670,97206,14.062917926876942
1917,NY,M,62425,22621,85046,26.598546668861555
1917,OH,F,42032,8662,50694,17.086834733893557
1917,OH,M,34603,9020,43623,20.677165715333654
1917,OK,F,17494,2317,19811,11.69552268941497
1917,OK,M,13823,2820,16643,16.944060566003724
1917,OR,F,4281,593,4874,12.166598276569554
1917,OR,M,3836,711,4547,15.636683527600614
1917,PA,F,75756,17664,93420,18.908156711624923
1917,PA,M,54799,22846,77645,29.423658960654258
1917,RI,F,4351,814,5165,15.759922555663117
1917,RI,M,3169,1225,4394,27.87892580791989
1917,SC,F,16700,2849,19549,14.573635480075708
1917,SC,M,12102,4800,16902,28.399006034788783
1917,SD,F,5461,670,6131,10.928070461588648
1917,SD,M,4633,727,5360,13.563432835820896
1917,TN,F,20763,3616,24379,14.832437753804504
1917,TN,M,14983,4880,19863,24.568292805719178
1917,TX,F,41871,5394,47265,11.412250079339891
1917,TX,M,32108,7552,39660,19.04185577407968
1917,UT,F,3997,644,4641,13.8763197586727
1917,UT,M,3391,647,4038,16.02278355621595
1917,VA,F,21438,3620,25058,14.446484156756325
1917,VA,M,14902,4844,19746,24.531550693811404
1917,VT,F,2208,326,2534,12.86503551696922
1917,VT,M,1685,315,2000,15.75
1917,WA,F,7620,1075,8695,12.363427257044277
1917,WA,M,6403,1247,7650,16.30065359477124
1917,WI,F,20710,2582,23292,11.085351193542847
1917,WI,M,17698,3151,20849,15.113434697107774
1917,WV,F,13574,2542,16116,15.773144700918342
1917,WV,M,9480,2573,12053,21.347382394424624
1917,WY,F,1068,204,1272,16.037735849056602
1917,WY,M,939,270,1209,22.332506203473944
1918,AK,F,88,67,155,43.225806451612904
1918,AK,M,109,78,187,41.711229946524064
1918,AL,F,23127,3637,26764,13.5891496039456
1918,AL,M,17168,5810,22978,25.28505527025851
1918,AR,F,17013,2489,19502,12.762793559634908
1918,AR,M,12812,3419,16231,21.06462941285195
1918,AZ,F,2719,474,3193,14.844973379267145
1918,AZ,M,2508,682,3190,21.379310344827587
1918,CA,F,20406,2647,23053,11.482236585260052
1918,CA,M,17837,3811,21648,17.60439763488544
1918,CO,F,7031,1192,8223,14.495926061048278
1918,CO,M,6113,1354,7467,18.133119057184945
1918,CT,F,12388,2300,14688,15.659041394335512
1918,CT,M,9356,3735,13091,28.53105186769536
1918,DC,F,2472,492,2964,16.599190283400812
1918,DC,M,1933,760,2693,28.221314519123652
1918,DE,F,1724,373,2097,17.787315212207915
1918,DE,M,1100,508,1608,31.592039800995025
1918,FL,F,8559,1209,9768,12.377149877149877
1918,FL,M,6629,2179,8808,24.738873751135333
1918,GA,F,29568,4755,34323,13.853684118521109
1918,GA,M,22028,7243,29271,24.744627788596222
1918,HI,F,2454,244,2698,9.04373610081542
1918,HI,M,1725,448,2173,20.616658996778646
1918,IA,F,19230,2774,22004,12.606798763861116
1918,IA,M,17446,2771,20217,13.706286788346441
1918,ID,F,3663,582,4245,13.710247349823321
1918,ID,M,3432,549,3981,13.790504898266768
1918,IL,F,53830,8160,61990,13.16341345378287
1918,IL,M,43717,10914,54631,19.977668356793764
1918,IN,F,21157,4801,25958,18.495261576392636
1918,IN,M,19017,4376,23393,18.706450647629634
1918,KS,F,13837,2108,15945,13.220445280652243
1918,KS,M,12613,2124,14737,14.412702721042276
1918,KY,F,22606,4423,27029,16.363905434903252
1918,KY,M,18164,4931,23095,21.35094176228621
1918,LA,F,18377,2336,20713,11.277941389465553
1918,LA,M,13376,3858,17234,22.38598119995358
1918,MA,F,31162,5772,36934,15.6278767531272
1918,MA,M,23746,8832,32578,27.110319847750013
1918,MD,F,11322,2425,13747,17.64021240998036
1918,MD,M,8827,2944,11771,25.010619318664514
1918,ME,F,5722,718,6440,11.149068322981366
1918,ME,M,4674,942,5616,16.773504273504273
1918,MI,F,32295,4355,36650,11.882673942701228
1918,MI,M,27255,5527,32782,16.859862119455798
1918,MN,F,20270,2249,22519,9.987121985878591
1918,MN,M,17445,2967,20412,14.53556731334509
1918,MO,F,26319,4416,30735,14.36798438262567
1918,MO,M,21923,4860,26783,18.145838778329537
1918,MS,F,16816,2476,19292,12.83433547584491
1918,MS,M,13709,4095,17804,23.00044933722759
1918,MT,F,5589,833,6422,12.971037060105886
1918,MT,M,4485,1115,5600,19.910714285714285
1918,NC,F,29058,4856,33914,14.31857050185764
1918,NC,M,21679,7664,29343,26.11866543979825
1918,ND,F,6834,795,7629,10.420762878489972
1918,ND,M,5764,1037,6801,15.247757682693722
1918,NE,F,11169,1397,12566,11.117300652554512
1918,NE,M,9897,1451,11348,12.786394078251675
1918,NH,F,2965,419,3384,12.381796690307329
1918,NH,M,2422,574,2996,19.158878504672895
1918,NJ,F,26942,4700,31642,14.853675494595791
1918,NJ,M,19511,7954,27465,28.960495175678137
1918,NM,F,3202,530,3732,14.201500535905682
1918,NM,M,2662,712,3374,21.10254890337878
1918,NV,F,222,44,266,16.541353383458645
1918,NV,M,242,89,331,26.888217522658607
1918,NY,F,87387,13777,101164,13.61848088252738
1918,NY,M,66434,23399,89833,26.047220954437677
1918,OH,F,45255,9260,54515,16.986150600752087
1918,OH,M,38138,9889,48027,20.590501176421597
1918,OK,F,20693,2648,23341,11.344843837024978
1918,OK,M,16234,3422,19656,17.40944240944241
1918,OR,F,4738,646,5384,11.99851411589896
1918,OR,M,4255,787,5042,15.608885362951211
1918,PA,F,81245,18322,99567,18.40167927124449
1918,PA,M,61148,25305,86453,29.270239320787017
1918,RI,F,4796,789,5585,14.12712623097583
1918,RI,M,3525,1265,4790,26.40918580375783
1918,SC,F,18576,3168,21744,14.56953642384106
1918,SC,M,13730,5634,19364,29.09522825862425
1918,SD,F,5746,711,6457,11.011305559857519
1918,SD,M,5133,681,5814,11.71310629514964
1918,TN,F,21734,3978,25712,15.471375233354076
1918,TN,M,16534,5390,21924,24.584929757343552
1918,TX,F,44028,5498,49526,11.101239752857085
1918,TX,M,34160,8362,42522,19.66511452894972
1918,UT,F,4601,652,5253,12.411955073291454
1918,UT,M,4021,681,4702,14.483198638877074
1918,VA,F,23287,3853,27140,14.196757553426675
1918,VA,M,16587,5458,22045,24.758448627806757
1918,VT,F,2293,333,2626,12.680883472962682
1918,VT,M,1943,399,2342,17.03672075149445
1918,WA,F,8760,1148,9908,11.586596689543804
1918,WA,M,7562,1431,8993,15.912376292672079
1918,WI,F,22228,2757,24985,11.034620772463478
1918,WI,M,18942,3304,22246,14.85210824417873
1918,WV,F,14909,2657,17566,15.125811226232495
1918,WV,M,11165,2865,14030,20.420527441197432
1918,WY,F,1346,238,1584,15.025252525252524
1918,WY,M,1082,279,1361,20.49963262307127
1919,AK,F,167,41,208,19.71153846153846
1919,AK,M,133,73,206,35.43689320388349
1919,AL,F,26556,4265,30821,13.837967619480224
1919,AL,M,19165,6343,25508,24.866708483612985
1919,AR,F,17832,2460,20292,12.12300413956239
1919,AR,M,13593,3623,17216,21.044377323420075
1919,AZ,F,2790,445,3235,13.75579598145286
1919,AZ,M,2597,669,3266,20.483772198407838
1919,CA,F,20716,2573,23289,11.048134312336295
1919,CA,M,18036,3793,21829,17.375967749324293
1919,CO,F,6687,1046,7733,13.526445105392474
1919,CO,M,5796,1366,7162,19.072884669086847
1919,CT,F,11498,2037,13535,15.049870705578131
1919,CT,M,8620,3361,11981,28.052750187797347
1919,DC,F,2461,511,2972,17.19380888290713
1919,DC,M,1911,753,2664,28.265765765765767
1919,DE,F,1686,389,2075,18.746987951807228
1919,DE,M,1139,472,1611,29.298572315332095
1919,FL,F,8768,1341,10109,13.265407063013157
1919,FL,M,6731,2264,8995,25.16953863257365
1919,GA,F,32137,5010,37147,13.486957224001939
1919,GA,M,23315,7746,31061,24.938025176266056
1919,HI,F,2611,239,2850,8.385964912280702
1919,HI,M,1731,424,2155,19.67517401392111
1919,IA,F,17932,2604,20536,12.680171406310869
1919,IA,M,16125,2450,18575,13.189771197846568
1919,ID,F,3561,574,4135,13.881499395405077
1919,ID,M,3060,530,3590,14.763231197771587
1919,IL,F,49293,7660,56953,13.449686583674259
1919,IL,M,39788,9540,49328,19.339928640934158
1919,IN,F,19683,4569,24252,18.83968332508659
1919,IN,M,17180,4112,21292,19.31241780950592
1919,KS,F,13431,2029,15460,13.124191461836999
1919,KS,M,11935,2062,13997,14.731728227477317
1919,KY,F,22700,4330,27030,16.01923788383278
1919,KY,M,17954,4870,22824,21.337188923939713
1919,LA,F,19261,2480,21741,11.407018996366313
1919,LA,M,13900,4001,17901,22.350706664432156
1919,MA,F,29469,5279,34748,15.192241280073674
1919,MA,M,22183,8125,30308,26.808103471030755
1919,MD,F,11532,2417,13949,17.327406982579397
1919,MD,M,8833,3028,11861,25.52904476856926
1919,ME,F,5268,702,5970,11.758793969849247
1919,ME,M,4479,821,5300,15.490566037735848
1919,MI,F,29962,3909,33871,11.540846151575094
1919,MI,M,24134,4946,29080,17.008253094910593
1919,MN,F,19182,2186,21368,10.23025084238113
1919,MN,M,16574,2607,19181,13.59157499608988
1919,MO,F,24988,3973,28961,13.71844894858603
1919,MO,M,20832,4544,25376,17.90668348045397
1919,MS,F,19061,2814,21875,12.864
1919,MS,M,15074,4537,19611,23.134975268981695
1919,MT,F,4738,678,5416,12.518463810930577
1919,MT,M,3904,945,4849,19.488554341101256
1919,NC,F,30760,5265,36025,14.614850798056905
1919,NC,M,22592,8096,30688,26.38164754953076
1919,ND,F,6367,744,7111,10.462663479116861
1919,ND,M,5349,976,6325,15.430830039525691
1919,NE,F,10334,1322,11656,11.341798215511325
1919,NE,M,9419,1346,10765,12.503483511379471
1919,NH,F,2749,422,3171,13.308104698833176
1919,NH,M,2251,529,2780,19.028776978417266
1919,NJ,F,26072,4547,30619,14.85025637675953
1919,NJ,M,19017,7722,26739,28.879165264220802
1919,NM,F,2789,456,3245,14.052388289676426
1919,NM,M,2498,685,3183,21.5205780710022
1919,NV,F,187,49,236,20.76271186440678
1919,NV,M,234,74,308,24.025974025974026
1919,NY,F,82654,12812,95466,13.42048477992165
1919,NY,M,62426,21760,84186,25.84752809255696
1919,OH,F,41768,8523,50291,16.94736632797121
1919,OH,M,34965,8672,43637,19.87304351811536
1919,OK,F,19624,2581,22205,11.623508218869624
1919,OK,M,15570,3225,18795,17.158818834796488
1919,OR,F,4648,642,5290,12.136105860113421
1919,OR,M,4294,746,5040,14.801587301587302
1919,PA,F,76317,16864,93181,18.09811012974748
1919,PA,M,56331,22936,79267,28.935118018847696
1919,RI,F,4462,756,5218,14.488309697201993
1919,RI,M,3375,1206,4581,26.326129666011788
1919,SC,F,20151,3505,23656,14.816537030774434
1919,SC,M,14423,5868,20291,28.91922527228821
1919,SD,F,5537,685,6222,11.009321761491481
1919,SD,M,4993,721,5714,12.618130906545327
1919,TN,F,21867,4014,25881,15.509447084733974
1919,TN,M,16420,5504,21924,25.104907863528553
1919,TX,F,46094,5766,51860,11.11839568067875
1919,TX,M,36535,8661,45196,19.163200283210905
1919,UT,F,4097,608,4705,12.922422954303933
1919,UT,M,3564,605,4169,14.511873350923482
1919,VA,F,23367,4066,27433,14.821565268107753
1919,VA,M,16416,5402,21818,24.759372994774957
1919,VT,F,2124,329,2453,13.412148389726866
1919,VT,M,1785,337,2122,15.881244109330819
1919,WA,F,8545,1123,9668,11.615639222176252
1919,WA,M,7638,1307,8945,14.61151481274455
1919,WI,F,20355,2455,22810,10.762823323103902
1919,WI,M,17354,2991,20345,14.70140083558614
1919,WV,F,14201,2584,16785,15.394697646708371
1919,WV,M,10603,2781,13384,20.77854154213987
1919,WY,F,1180,227,1407,16.13361762615494
1919,WY,M,1097,298,1395,21.36200716845878
1920,AK,F,159,70,229,30.567685589519648
1920,AK,M,121,84,205,40.97560975609756
1920,AL,F,26365,4373,30738,14.2266900904418
1920,AL,M,19237,6409,25646,24.99025189113312
1920,AR,F,18104,2679,20783,12.890343068854351
1920,AR,M,13668,3850,17518,21.977394679757964
1920,AZ,F,3231,511,3742,13.655799037947622
1920,AZ,M,2936,714,3650,19.561643835616437
1920,CA,F,24904,3232,28136,11.48706283764572
1920,CA,M,21475,4542,26017,17.457816043356267
1920,CO,F,7672,1237,8909,13.884835559546527
